Time,root.CNNP.QF.1#.QF1RCP604MP.numvalue
2019-05-18T00:23:56.000+08:00,4.845
2019-05-18T00:25:24.000+08:00,4.856
2019-05-18T00:26:28.000+08:00,4.845
2019-05-18T00:27:22.000+08:00,4.858
2019-05-18T00:27:58.000+08:00,4.846
2019-05-18T00:50:37.000+08:00,4.857
2019-05-18T00:51:39.000+08:00,4.845
2019-05-18T00:54:40.000+08:00,4.856
2019-05-18T00:54:51.000+08:00,4.845
2019-05-18T00:57:35.000+08:00,4.855
2019-05-18T00:58:15.000+08:00,4.845
2019-05-18T01:00:04.000+08:00,4.855
2019-05-18T01:00:34.000+08:00,4.844
2019-05-18T01:01:35.000+08:00,4.854
2019-05-18T01:05:38.000+08:00,4.86
2019-05-18T01:06:53.000+08:00,4.85
2019-05-18T01:08:08.000+08:00,4.862
2019-05-18T01:08:21.000+08:00,4.852
2019-05-18T01:11:59.000+08:00,4.863
2019-05-18T01:12:09.000+08:00,4.852
2019-05-18T01:15:01.000+08:00,4.863
2019-05-18T01:15:49.000+08:00,4.853
2019-05-18T01:43:24.000+08:00,4.843
2019-05-18T01:43:51.000+08:00,4.853
2019-05-18T02:12:51.000+08:00,4.843
2019-05-18T02:13:03.000+08:00,4.853
2019-05-18T02:13:29.000+08:00,4.853
2019-05-18T02:20:55.000+08:00,4.843
2019-05-18T02:20:56.000+08:00,4.841
2019-05-18T02:21:14.000+08:00,4.852
2019-05-18T02:25:51.000+08:00,4.84
2019-05-18T02:25:56.000+08:00,4.85
2019-05-18T02:25:58.000+08:00,4.852
2019-05-18T02:26:23.000+08:00,4.842
2019-05-18T02:26:39.000+08:00,4.853
2019-05-18T02:28:21.000+08:00,4.841
2019-05-18T02:29:01.000+08:00,4.852
2019-05-18T02:34:27.000+08:00,4.842
2019-05-18T02:34:31.000+08:00,4.84
2019-05-18T02:34:40.000+08:00,4.851
2019-05-18T02:35:37.000+08:00,4.852
2019-05-18T02:41:40.000+08:00,4.842
2019-05-18T02:42:25.000+08:00,4.852
2019-05-18T02:45:21.000+08:00,4.842
2019-05-18T02:46:11.000+08:00,4.853
2019-05-18T02:52:25.000+08:00,4.843
2019-05-18T02:52:37.000+08:00,4.853
2019-05-18T03:05:07.000+08:00,4.843
2019-05-18T03:08:40.000+08:00,4.855
2019-05-18T03:09:19.000+08:00,4.844
2019-05-18T03:09:29.000+08:00,4.84
2019-05-18T03:10:56.000+08:00,4.85
2019-05-18T03:12:50.000+08:00,4.84
2019-05-18T03:13:12.000+08:00,4.853
2019-05-18T03:13:34.000+08:00,4.843
2019-05-18T03:17:52.000+08:00,4.854
2019-05-18T03:18:48.000+08:00,4.842
2019-05-18T03:18:56.000+08:00,4.852
2019-05-18T03:19:34.000+08:00,4.842
2019-05-18T03:20:56.000+08:00,4.853
2019-05-18T03:22:27.000+08:00,4.842
2019-05-18T03:25:57.000+08:00,4.853
2019-05-18T03:29:29.000+08:00,4.842
2019-05-18T03:30:09.000+08:00,4.852
2019-05-18T03:33:21.000+08:00,4.841
2019-05-18T03:33:56.000+08:00,4.853
2019-05-18T03:34:06.000+08:00,4.855
2019-05-18T03:35:31.000+08:00,4.844
2019-05-18T03:36:02.000+08:00,4.841
2019-05-18T03:38:50.000+08:00,4.852
2019-05-18T03:39:03.000+08:00,4.856
2019-05-18T03:39:20.000+08:00,4.845
2019-05-18T03:44:23.000+08:00,4.842
2019-05-18T03:47:13.000+08:00,4.853
2019-05-18T03:48:16.000+08:00,4.842
2019-05-18T03:50:48.000+08:00,4.853
2019-05-18T03:52:07.000+08:00,4.842
2019-05-18T04:01:42.000+08:00,4.853
2019-05-18T04:01:59.000+08:00,4.843
2019-05-18T04:03:36.000+08:00,4.853
2019-05-18T04:04:44.000+08:00,4.843
2019-05-18T04:05:20.000+08:00,4.854
2019-05-18T04:05:39.000+08:00,4.843
2019-05-18T04:13:28.000+08:00,4.856
2019-05-18T04:13:53.000+08:00,4.845
2019-05-18T06:33:31.000+08:00,4.855
2019-05-18T06:39:10.000+08:00,4.866
2019-05-18T06:39:16.000+08:00,4.866
2019-05-18T06:53:39.000+08:00,4.856
2019-05-18T06:53:52.000+08:00,4.867
2019-05-18T07:17:21.000+08:00,4.855
2019-05-18T07:17:27.000+08:00,4.867
2019-05-18T07:17:30.000+08:00,4.866
2019-05-18T07:45:24.000+08:00,4.876
2019-05-18T07:45:37.000+08:00,4.878
2019-05-18T07:46:43.000+08:00,4.868
2019-05-18T07:48:57.000+08:00,4.879
2019-05-18T07:53:25.000+08:00,4.868
2019-05-18T07:54:17.000+08:00,4.878
2019-05-18T07:55:14.000+08:00,4.866
2019-05-18T07:55:51.000+08:00,4.865
2019-05-18T07:56:53.000+08:00,4.875
2019-05-18T07:56:55.000+08:00,4.879
2019-05-18T07:58:21.000+08:00,4.869
2019-05-18T07:58:24.000+08:00,4.865
2019-05-18T07:59:14.000+08:00,4.876
2019-05-18T08:03:46.000+08:00,4.881
2019-05-18T08:03:58.000+08:00,4.87
2019-05-18T08:07:52.000+08:00,4.865
2019-05-18T08:20:53.000+08:00,4.86
2019-05-18T08:22:23.000+08:00,4.87
2019-05-18T08:23:10.000+08:00,4.859
2019-05-18T08:23:27.000+08:00,4.871
2019-05-18T08:24:35.000+08:00,4.858
2019-05-18T08:24:52.000+08:00,4.868
2019-05-18T08:29:16.000+08:00,4.858
2019-05-18T08:29:25.000+08:00,4.868
2019-05-18T08:30:42.000+08:00,4.858
2019-05-18T08:32:13.000+08:00,4.868
2019-05-18T08:33:17.000+08:00,4.858
2019-05-18T08:33:57.000+08:00,4.868
2019-05-18T08:37:37.000+08:00,4.857
2019-05-18T08:37:57.000+08:00,4.868
2019-05-18T08:48:01.000+08:00,4.877
2019-05-18T08:48:52.000+08:00,4.866
2019-05-18T08:53:55.000+08:00,4.858
2019-05-18T08:56:09.000+08:00,4.855
2019-05-18T09:07:23.000+08:00,4.846
2019-05-18T09:07:53.000+08:00,4.859
2019-05-18T09:10:20.000+08:00,4.848
2019-05-18T09:10:51.000+08:00,4.859
2019-05-18T09:15:51.000+08:00,4.866
2019-05-18T09:16:20.000+08:00,4.869
2019-05-18T09:19:00.000+08:00,4.859
2019-05-18T09:19:49.000+08:00,4.869
2019-05-18T09:23:23.000+08:00,4.876
2019-05-18T09:24:07.000+08:00,4.879
2019-05-18T09:27:21.000+08:00,4.868
2019-05-18T09:27:50.000+08:00,4.879
2019-05-18T09:31:41.000+08:00,4.868
2019-05-18T09:32:09.000+08:00,4.879
2019-05-18T09:42:43.000+08:00,4.868
2019-05-18T09:44:43.000+08:00,4.866
2019-05-18T09:46:26.000+08:00,4.876
2019-05-18T09:46:44.000+08:00,4.865
2019-05-18T09:49:22.000+08:00,4.856
2019-05-18T09:49:57.000+08:00,4.865
2019-05-18T09:50:18.000+08:00,4.867
2019-05-18T10:01:39.000+08:00,4.842
2019-05-18T10:01:40.000+08:00,4.808
2019-05-18T10:01:42.000+08:00,4.797
2019-05-18T10:01:43.000+08:00,4.794
2019-05-18T10:01:58.000+08:00,4.806
2019-05-18T10:02:09.000+08:00,4.828
2019-05-18T10:02:10.000+08:00,4.85
2019-05-18T10:02:11.000+08:00,4.861
2019-05-18T10:02:18.000+08:00,4.871
2019-05-18T10:02:59.000+08:00,4.872
2019-05-18T10:05:00.000+08:00,4.862
2019-05-18T10:06:22.000+08:00,4.872
2019-05-18T10:07:50.000+08:00,4.862
2019-05-18T10:09:22.000+08:00,4.859
2019-05-18T10:10:57.000+08:00,4.87
2019-05-18T10:13:06.000+08:00,4.872
2019-05-18T10:13:39.000+08:00,4.862
2019-05-18T10:16:41.000+08:00,4.859
2019-05-18T10:17:37.000+08:00,4.87
2019-05-18T10:17:52.000+08:00,4.858
2019-05-18T10:18:14.000+08:00,4.87
2019-05-18T10:18:28.000+08:00,4.86
2019-05-18T10:19:43.000+08:00,4.871
2019-05-18T10:20:30.000+08:00,4.859
2019-05-18T10:21:51.000+08:00,4.871
2019-05-18T10:22:36.000+08:00,4.86
2019-05-18T11:08:23.000+08:00,4.852
2019-05-18T11:08:33.000+08:00,4.849
2019-05-18T11:10:25.000+08:00,4.861
2019-05-18T11:14:23.000+08:00,4.863
2019-05-18T11:15:02.000+08:00,4.853
2019-05-18T11:16:23.000+08:00,4.863
2019-05-18T11:17:33.000+08:00,4.853
2019-05-18T11:17:58.000+08:00,4.849
2019-05-18T11:18:33.000+08:00,4.86
2019-05-18T11:19:09.000+08:00,4.864
2019-05-18T11:19:53.000+08:00,4.852
2019-05-18T11:20:28.000+08:00,4.862
2019-05-18T11:24:17.000+08:00,4.852
2019-05-18T11:24:27.000+08:00,4.862
2019-05-18T11:26:52.000+08:00,4.852
2019-05-18T11:28:01.000+08:00,4.864
2019-05-18T11:29:09.000+08:00,4.854
2019-05-18T11:37:09.000+08:00,4.865
2019-05-18T11:37:14.000+08:00,4.854
2019-05-18T11:37:36.000+08:00,4.85
2019-05-18T11:38:55.000+08:00,4.861
2019-05-18T11:39:40.000+08:00,4.851
2019-05-18T11:39:54.000+08:00,4.861
2019-05-18T11:47:45.000+08:00,4.849
2019-05-18T11:48:06.000+08:00,4.859
2019-05-18T11:58:23.000+08:00,4.866
2019-05-18T11:58:28.000+08:00,4.856
2019-05-18T12:00:27.000+08:00,4.849
2019-05-18T12:00:51.000+08:00,4.859
2019-05-18T12:09:15.000+08:00,4.849
2019-05-18T12:09:28.000+08:00,4.86
2019-05-18T12:33:28.000+08:00,4.849
2019-05-18T12:34:04.000+08:00,4.86
2019-05-18T12:35:32.000+08:00,4.849
2019-05-18T12:37:23.000+08:00,4.859
2019-05-18T12:39:07.000+08:00,4.845
2019-05-18T12:39:13.000+08:00,4.856
2019-05-18T12:43:56.000+08:00,4.844
2019-05-18T12:44:43.000+08:00,4.855
2019-05-18T12:44:58.000+08:00,4.858
2019-05-18T12:45:17.000+08:00,4.848
2019-05-18T12:46:18.000+08:00,4.844
2019-05-18T12:48:02.000+08:00,4.855
2019-05-18T12:48:20.000+08:00,4.845
2019-05-18T12:49:11.000+08:00,4.855
2019-05-18T12:49:21.000+08:00,4.844
2019-05-18T12:49:53.000+08:00,4.856
2019-05-18T12:50:26.000+08:00,4.846
2019-05-18T12:53:58.000+08:00,4.856
2019-05-18T12:54:02.000+08:00,4.845
2019-05-18T13:04:56.000+08:00,4.856
2019-05-18T13:05:53.000+08:00,4.846
2019-05-18T13:06:47.000+08:00,4.856
2019-05-18T13:09:11.000+08:00,4.858
2019-05-18T13:12:03.000+08:00,4.848
2019-05-18T13:14:42.000+08:00,4.845
2019-05-18T13:15:38.000+08:00,4.858
2019-05-18T13:16:56.000+08:00,4.848
2019-05-18T13:19:01.000+08:00,4.857
2019-05-18T13:22:19.000+08:00,4.846
2019-05-18T13:22:37.000+08:00,4.858
2019-05-18T13:22:38.000+08:00,4.857
2019-05-18T13:25:53.000+08:00,4.847
2019-05-18T13:26:40.000+08:00,4.859
2019-05-18T13:28:12.000+08:00,4.848
2019-05-18T13:28:41.000+08:00,4.845
2019-05-18T13:29:08.000+08:00,4.856
2019-05-18T13:30:41.000+08:00,4.859
2019-05-18T13:31:43.000+08:00,4.849
2019-05-18T13:33:01.000+08:00,4.86
2019-05-18T13:33:30.000+08:00,4.849
2019-05-18T13:37:50.000+08:00,4.86
2019-05-18T13:37:55.000+08:00,4.848
2019-05-18T13:38:38.000+08:00,4.845
2019-05-18T13:39:00.000+08:00,4.855
2019-05-18T13:40:50.000+08:00,4.845
2019-05-18T13:42:06.000+08:00,4.855
2019-05-18T13:43:24.000+08:00,4.845
2019-05-18T13:51:53.000+08:00,4.855
2019-05-18T13:52:59.000+08:00,4.844
2019-05-18T13:54:28.000+08:00,4.855
2019-05-18T13:55:18.000+08:00,4.844
2019-05-18T13:55:56.000+08:00,4.854
2019-05-18T13:57:49.000+08:00,4.843
2019-05-18T13:58:06.000+08:00,4.854
2019-05-18T13:58:26.000+08:00,4.843
2019-05-18T13:59:13.000+08:00,4.854
2019-05-18T14:01:33.000+08:00,4.844
2019-05-18T14:03:13.000+08:00,4.854
2019-05-18T14:04:26.000+08:00,4.841
2019-05-18T14:04:59.000+08:00,4.854
2019-05-18T14:06:25.000+08:00,4.843
2019-05-18T14:07:50.000+08:00,4.853
2019-05-18T14:09:20.000+08:00,4.843
2019-05-18T14:11:13.000+08:00,4.854
2019-05-18T14:13:16.000+08:00,4.844
2019-05-18T14:14:27.000+08:00,4.854
2019-05-18T14:17:54.000+08:00,4.844
2019-05-18T14:20:35.000+08:00,4.854
2019-05-18T14:21:39.000+08:00,4.844
2019-05-18T14:25:12.000+08:00,4.854
2019-05-18T14:26:31.000+08:00,4.844
2019-05-18T14:36:18.000+08:00,4.854
2019-05-18T14:38:18.000+08:00,4.844
2019-05-18T14:39:33.000+08:00,4.854
2019-05-18T14:43:22.000+08:00,4.859
2019-05-18T14:46:38.000+08:00,4.849
2019-05-18T14:54:21.000+08:00,4.86
2019-05-18T14:54:28.000+08:00,4.849
2019-05-18T14:58:27.000+08:00,4.859
2019-05-18T14:59:30.000+08:00,4.849
2019-05-18T14:59:43.000+08:00,4.844
2019-05-18T15:00:39.000+08:00,4.855
2019-05-18T15:04:12.000+08:00,4.844
2019-05-18T15:05:12.000+08:00,4.855
2019-05-18T15:06:01.000+08:00,4.861
2019-05-18T15:06:23.000+08:00,4.85
2019-05-18T15:15:48.000+08:00,4.861
2019-05-18T15:16:20.000+08:00,4.851
2019-05-18T15:30:27.000+08:00,4.844
2019-05-18T15:31:36.000+08:00,4.855
2019-05-18T15:33:17.000+08:00,4.844
2019-05-18T15:35:36.000+08:00,4.854
2019-05-18T15:37:22.000+08:00,4.843
2019-05-18T15:39:24.000+08:00,4.856
2019-05-18T15:41:05.000+08:00,4.845
2019-05-18T15:43:56.000+08:00,4.857
2019-05-18T15:44:59.000+08:00,4.846
2019-05-18T15:48:20.000+08:00,4.857
2019-05-18T15:48:53.000+08:00,4.846
2019-05-18T15:49:01.000+08:00,4.857
2019-05-18T15:49:36.000+08:00,4.846
2019-05-18T15:55:31.000+08:00,4.857
2019-05-18T15:58:20.000+08:00,4.846
2019-05-18T16:16:41.000+08:00,4.857
2019-05-18T16:16:45.000+08:00,4.845
2019-05-18T16:20:05.000+08:00,4.856
2019-05-18T16:24:59.000+08:00,4.846
2019-05-18T16:25:34.000+08:00,4.858
2019-05-18T16:25:41.000+08:00,4.861
2019-05-18T16:25:46.000+08:00,4.85
2019-05-18T16:26:30.000+08:00,4.848
2019-05-18T16:47:08.000+08:00,4.84
2019-05-18T16:47:29.000+08:00,4.851
2019-05-18T16:59:44.000+08:00,4.841
2019-05-18T17:00:50.000+08:00,4.851
2019-05-18T17:03:00.000+08:00,4.841
2019-05-18T17:04:10.000+08:00,4.852
2019-05-18T17:05:24.000+08:00,4.841
2019-05-18T17:07:28.000+08:00,4.852
2019-05-18T17:08:25.000+08:00,4.841
2019-05-18T17:09:55.000+08:00,4.852
2019-05-18T17:10:10.000+08:00,4.841
2019-05-18T17:11:00.000+08:00,4.853
2019-05-18T17:12:32.000+08:00,4.843
2019-05-18T17:16:40.000+08:00,4.855
2019-05-18T17:17:01.000+08:00,4.844
2019-05-18T17:29:19.000+08:00,4.855
2019-05-18T17:29:27.000+08:00,4.845
2019-05-18T17:31:51.000+08:00,4.855
2019-05-18T17:33:07.000+08:00,4.845
2019-05-18T17:35:56.000+08:00,4.857
2019-05-18T17:36:00.000+08:00,4.858
2019-05-18T17:36:56.000+08:00,4.848
2019-05-18T17:37:00.000+08:00,4.846
2019-05-18T17:59:07.000+08:00,4.857
2019-05-18T17:59:50.000+08:00,4.846
2019-05-18T17:59:56.000+08:00,4.857
2019-05-18T18:00:35.000+08:00,4.859
2019-05-18T18:03:34.000+08:00,4.848
2019-05-18T18:03:42.000+08:00,4.846
2019-05-18T18:06:56.000+08:00,4.857
2019-05-18T18:07:03.000+08:00,4.849
2019-05-18T18:07:56.000+08:00,4.847
2019-05-18T18:10:43.000+08:00,4.857
2019-05-18T18:10:44.000+08:00,4.847
2019-05-18T18:19:48.000+08:00,4.838
2019-05-18T18:20:06.000+08:00,4.848
2019-05-18T18:22:11.000+08:00,4.836
2019-05-18T18:22:17.000+08:00,4.847
2019-05-18T18:35:06.000+08:00,4.86
2019-05-18T18:35:38.000+08:00,4.849
2019-05-18T18:37:39.000+08:00,4.859
2019-05-18T18:39:08.000+08:00,4.849
2019-05-18T18:39:10.000+08:00,4.848
2019-05-18T18:39:39.000+08:00,4.86
2019-05-18T18:40:44.000+08:00,4.861
2019-05-18T18:42:50.000+08:00,4.85
2019-05-18T18:44:21.000+08:00,4.861
2019-05-18T18:50:04.000+08:00,4.87
2019-05-18T18:50:06.000+08:00,4.873
2019-05-18T18:50:31.000+08:00,4.862
2019-05-18T18:50:39.000+08:00,4.859
2019-05-18T18:58:27.000+08:00,4.87
2019-05-18T18:59:56.000+08:00,4.859
2019-05-18T19:08:23.000+08:00,4.869
2019-05-18T19:11:56.000+08:00,4.873
2019-05-18T19:12:43.000+08:00,4.862
2019-05-18T19:12:50.000+08:00,4.872
2019-05-18T19:14:42.000+08:00,4.86
2019-05-18T19:14:43.000+08:00,4.859
2019-05-18T19:15:03.000+08:00,4.869
2019-05-18T19:15:48.000+08:00,4.871
2019-05-18T19:16:57.000+08:00,4.861
2019-05-18T19:17:03.000+08:00,4.871
2019-05-18T19:19:14.000+08:00,4.861
2019-05-18T19:19:15.000+08:00,4.858
2019-05-18T19:19:23.000+08:00,4.869
2019-05-18T19:20:24.000+08:00,4.871
2019-05-18T19:25:48.000+08:00,4.859
2019-05-18T19:25:55.000+08:00,4.869
2019-05-18T19:26:28.000+08:00,4.869
2019-05-18T19:30:23.000+08:00,4.857
2019-05-18T19:30:33.000+08:00,4.867
2019-05-18T19:32:27.000+08:00,4.856
2019-05-18T19:32:28.000+08:00,4.855
2019-05-18T19:34:31.000+08:00,4.865
2019-05-18T19:34:44.000+08:00,4.868
2019-05-18T19:35:24.000+08:00,4.858
2019-05-18T19:36:00.000+08:00,4.855
2019-05-18T19:38:15.000+08:00,4.866
2019-05-18T19:38:49.000+08:00,4.855
2019-05-18T19:50:50.000+08:00,4.847
2019-05-18T19:52:18.000+08:00,4.859
2019-05-18T19:53:36.000+08:00,4.848
2019-05-18T19:54:10.000+08:00,4.844
2019-05-18T19:54:33.000+08:00,4.854
2019-05-18T19:56:25.000+08:00,4.859
2019-05-18T20:04:25.000+08:00,4.848
2019-05-18T20:09:20.000+08:00,4.859
2019-05-18T20:09:45.000+08:00,4.848
2019-05-18T20:16:22.000+08:00,4.844
2019-05-18T20:18:17.000+08:00,4.855
2019-05-18T20:19:14.000+08:00,4.845
2019-05-18T20:56:15.000+08:00,4.855
2019-05-18T20:57:27.000+08:00,4.845
2019-05-18T21:06:00.000+08:00,4.838
2019-05-18T21:07:17.000+08:00,4.85
2019-05-18T21:09:05.000+08:00,4.839
2019-05-18T21:09:44.000+08:00,4.852
2019-05-18T21:10:49.000+08:00,4.841
2019-05-18T21:14:15.000+08:00,4.852
2019-05-18T21:15:32.000+08:00,4.841
2019-05-18T21:16:10.000+08:00,4.853
2019-05-18T21:17:12.000+08:00,4.843
2019-05-18T21:21:36.000+08:00,4.855
2019-05-18T21:22:16.000+08:00,4.844
2019-05-18T21:22:17.000+08:00,4.845
2019-05-18T21:28:47.000+08:00,4.855
2019-05-18T21:32:10.000+08:00,4.845
2019-05-18T21:32:12.000+08:00,4.844
2019-05-18T21:32:16.000+08:00,4.855
2019-05-18T21:33:05.000+08:00,4.855
2019-05-18T21:37:20.000+08:00,4.867
2019-05-18T21:40:07.000+08:00,4.856
2019-05-18T21:41:00.000+08:00,4.867
2019-05-18T21:44:57.000+08:00,4.857
2019-05-18T21:45:19.000+08:00,4.855
2019-05-18T21:47:45.000+08:00,4.866
2019-05-18T21:57:43.000+08:00,4.857
2019-05-18T21:59:29.000+08:00,4.869
2019-05-18T22:00:17.000+08:00,4.858
2019-05-18T22:00:18.000+08:00,4.855
2019-05-18T22:06:15.000+08:00,4.848
2019-05-18T22:06:21.000+08:00,4.858
2019-05-18T22:18:13.000+08:00,4.848
2019-05-18T22:19:05.000+08:00,4.858
2019-05-18T22:22:36.000+08:00,4.848
2019-05-18T22:31:42.000+08:00,4.858
2019-05-18T22:32:24.000+08:00,4.846
2019-05-18T22:33:10.000+08:00,4.857
2019-05-18T22:34:36.000+08:00,4.846
2019-05-18T22:34:37.000+08:00,4.844
2019-05-18T22:34:58.000+08:00,4.854
2019-05-18T22:36:14.000+08:00,4.844
2019-05-18T22:37:08.000+08:00,4.854
2019-05-18T22:37:15.000+08:00,4.857
2019-05-18T22:38:29.000+08:00,4.847
2019-05-18T22:38:50.000+08:00,4.844
2019-05-18T22:40:05.000+08:00,4.855
2019-05-18T22:40:45.000+08:00,4.844
2019-05-18T22:41:17.000+08:00,4.855
2019-05-18T22:41:39.000+08:00,4.857
2019-05-18T22:42:19.000+08:00,4.847
2019-05-18T22:44:02.000+08:00,4.845
2019-05-18T22:46:17.000+08:00,4.855
2019-05-18T22:47:29.000+08:00,4.845
2019-05-18T22:54:17.000+08:00,4.855
2019-05-18T22:55:20.000+08:00,4.845
2019-05-18T23:01:13.000+08:00,4.836
2019-05-18T23:01:58.000+08:00,4.846
2019-05-18T23:03:52.000+08:00,4.836
2019-05-18T23:04:00.000+08:00,4.848
2019-05-18T23:53:55.000+08:00,4.836
2019-05-18T23:54:03.000+08:00,4.847
2019-05-19T00:54:35.000+08:00,4.836
2019-05-19T00:55:26.000+08:00,4.847
2019-05-19T00:59:03.000+08:00,4.837
2019-05-19T00:59:57.000+08:00,4.834
2019-05-19T01:02:21.000+08:00,4.845
2019-05-19T01:03:14.000+08:00,4.835
2019-05-19T01:06:28.000+08:00,4.847
2019-05-19T01:06:41.000+08:00,4.837
2019-05-19T01:14:54.000+08:00,4.847
2019-05-19T01:15:37.000+08:00,4.838
2019-05-19T01:15:49.000+08:00,4.836
2019-05-19T01:16:59.000+08:00,4.847
2019-05-19T01:17:01.000+08:00,4.835
2019-05-19T01:18:43.000+08:00,4.847
2019-05-19T01:19:10.000+08:00,4.836
2019-05-19T01:26:46.000+08:00,4.847
2019-05-19T01:27:20.000+08:00,4.836
2019-05-19T01:30:26.000+08:00,4.847
2019-05-19T01:31:04.000+08:00,4.836
2019-05-19T01:32:58.000+08:00,4.847
2019-05-19T01:33:33.000+08:00,4.835
2019-05-19T01:34:04.000+08:00,4.846
2019-05-19T01:39:23.000+08:00,4.834
2019-05-19T01:39:38.000+08:00,4.847
2019-05-19T01:41:09.000+08:00,4.837
2019-05-19T01:41:41.000+08:00,4.847
2019-05-19T01:42:30.000+08:00,4.835
2019-05-19T01:43:11.000+08:00,4.845
2019-05-19T01:48:14.000+08:00,4.848
2019-05-19T01:48:48.000+08:00,4.838
2019-05-19T01:49:20.000+08:00,4.835
2019-05-19T02:09:49.000+08:00,4.845
2019-05-19T02:11:04.000+08:00,4.834
2019-05-19T02:11:51.000+08:00,4.846
2019-05-19T02:11:55.000+08:00,4.835
2019-05-19T02:12:05.000+08:00,4.846
2019-05-19T02:12:53.000+08:00,4.834
2019-05-19T02:13:23.000+08:00,4.845
2019-05-19T02:13:57.000+08:00,4.85
2019-05-19T02:14:22.000+08:00,4.839
2019-05-19T02:15:10.000+08:00,4.835
2019-05-19T02:15:19.000+08:00,4.847
2019-05-19T02:19:23.000+08:00,4.836
2019-05-19T02:21:37.000+08:00,4.847
2019-05-19T02:22:35.000+08:00,4.836
2019-05-19T02:23:24.000+08:00,4.847
2019-05-19T02:24:05.000+08:00,4.836
2019-05-19T02:25:32.000+08:00,4.847
2019-05-19T02:26:34.000+08:00,4.836
2019-05-19T02:27:25.000+08:00,4.847
2019-05-19T02:29:58.000+08:00,4.836
2019-05-19T02:31:12.000+08:00,4.847
2019-05-19T02:32:35.000+08:00,4.837
2019-05-19T03:05:00.000+08:00,4.847
2019-05-19T03:05:59.000+08:00,4.837
2019-05-19T03:09:03.000+08:00,4.847
2019-05-19T03:11:03.000+08:00,4.836
2019-05-19T03:22:54.000+08:00,4.847
2019-05-19T03:23:40.000+08:00,4.837
2019-05-19T03:26:38.000+08:00,4.847
2019-05-19T03:27:35.000+08:00,4.836
2019-05-19T03:31:12.000+08:00,4.847
2019-05-19T03:32:56.000+08:00,4.835
2019-05-19T03:35:06.000+08:00,4.847
2019-05-19T03:35:13.000+08:00,4.836
2019-05-19T03:35:35.000+08:00,4.848
2019-05-19T03:36:02.000+08:00,4.837
2019-05-19T03:43:14.000+08:00,4.847
2019-05-19T03:43:24.000+08:00,4.837
2019-05-19T03:44:34.000+08:00,4.847
2019-05-19T03:45:04.000+08:00,4.837
2019-05-19T04:02:58.000+08:00,4.847
2019-05-19T04:03:24.000+08:00,4.853
2019-05-19T04:04:19.000+08:00,4.859
2019-05-19T04:04:59.000+08:00,4.863
2019-05-19T04:05:23.000+08:00,4.851
2019-05-19T04:06:00.000+08:00,4.849
2019-05-19T04:07:01.000+08:00,4.859
2019-05-19T04:08:12.000+08:00,4.849
2019-05-19T04:11:38.000+08:00,4.861
2019-05-19T04:12:05.000+08:00,4.85
2019-05-19T04:35:56.000+08:00,4.861
2019-05-19T04:36:31.000+08:00,4.852
2019-05-19T04:36:34.000+08:00,4.851
2019-05-19T05:45:06.000+08:00,4.841
2019-05-19T05:45:34.000+08:00,4.853
2019-05-19T05:48:25.000+08:00,4.843
2019-05-19T05:48:49.000+08:00,4.84
2019-05-19T05:48:56.000+08:00,4.851
2019-05-19T05:50:49.000+08:00,4.854
2019-05-19T05:56:48.000+08:00,4.844
2019-05-19T05:57:52.000+08:00,4.854
2019-05-19T05:58:28.000+08:00,4.844
2019-05-19T05:58:48.000+08:00,4.84
2019-05-19T05:59:17.000+08:00,4.85
2019-05-19T05:59:41.000+08:00,4.854
2019-05-19T06:00:45.000+08:00,4.844
2019-05-19T06:00:48.000+08:00,4.854
2019-05-19T06:00:55.000+08:00,4.844
2019-05-19T06:03:01.000+08:00,4.838
2019-05-19T06:03:21.000+08:00,4.848
2019-05-19T06:04:03.000+08:00,4.854
2019-05-19T06:05:16.000+08:00,4.844
2019-05-19T06:13:25.000+08:00,4.854
2019-05-19T06:21:04.000+08:00,4.843
2019-05-19T06:22:21.000+08:00,4.854
2019-05-19T06:22:41.000+08:00,4.843
2019-05-19T06:22:48.000+08:00,4.854
2019-05-19T06:23:41.000+08:00,4.844
2019-05-19T06:25:32.000+08:00,4.854
2019-05-19T06:26:07.000+08:00,4.844
2019-05-19T06:32:02.000+08:00,4.854
2019-05-19T06:32:36.000+08:00,4.841
2019-05-19T06:33:00.000+08:00,4.852
2019-05-19T06:33:33.000+08:00,4.842
2019-05-19T06:34:35.000+08:00,4.852
2019-05-19T06:43:34.000+08:00,4.841
2019-05-19T06:43:38.000+08:00,4.851
2019-05-19T06:47:37.000+08:00,4.859
2019-05-19T06:49:48.000+08:00,4.848
2019-05-19T06:57:23.000+08:00,4.859
2019-05-19T06:57:46.000+08:00,4.849
2019-05-19T07:05:17.000+08:00,4.859
2019-05-19T07:09:23.000+08:00,4.862
2019-05-19T07:16:17.000+08:00,4.87
2019-05-19T07:16:35.000+08:00,4.859
2019-05-19T07:22:52.000+08:00,4.869
2019-05-19T07:23:59.000+08:00,4.859
2019-05-19T07:25:39.000+08:00,4.869
2019-05-19T07:26:15.000+08:00,4.859
2019-05-19T07:31:16.000+08:00,4.869
2019-05-19T07:32:19.000+08:00,4.873
2019-05-19T07:32:37.000+08:00,4.862
2019-05-19T07:32:53.000+08:00,4.872
2019-05-19T07:33:33.000+08:00,4.862
2019-05-19T07:34:51.000+08:00,4.858
2019-05-19T07:36:19.000+08:00,4.87
2019-05-19T07:37:19.000+08:00,4.859
